_id,﻿,SDATE,HOLIDAY,CELEBRATION,STOREID,PRODUCTID,LOW_TEMP,HIGH_TEMP,SKY,ENTRY,EXIT,ONSALE,COVID19,TARGET
6093a6d4e3b5f44c89d7de2f,397,2020/02/03,N,0,12,141691,15℃,18℃,阴~小雨,77561,78927,Y,0,37.87
6093a6d4e3b5f44c89d7de30,398,2020/02/04,N,農民節,12,141691,14℃,17℃,阴~小雨,80794,88561,Y,0,52.359
6093a6d4e3b5f44c89d7de31,399,2020/02/05,N,0,12,141691,15℃,16℃,阴~小雨,88033,91638,Y,1,42.697
6093a6d4e3b5f44c89d7de32,400,2020/02/06,N,0,12,141691,15℃,20℃,阴~小雨,87221,91885,Y,1,47.695
6093a6d4e3b5f44c89d7de33,401,2020/02/07,N,0,12,141691,14℃,16℃,阴~小雨,75875,79559,Y,3,39.187
6093a6d4e3b5f44c89d7de34,402,2020/02/08,Y,元宵節,12,141691,13℃,15℃,阴~小雨,62596,74858,Y,3,59.448
6093a6d4e3b5f44c89d7de35,403,2020/02/09,Y,週日,12,141691,13℃,14℃,阴~多云,69022,78498,Y,4,44.546
6093a6d4e3b5f44c89d7de36,404,2020/02/10,N,0,12,141691,15℃,19℃,多云,75533,80962,Y,5,0.846
6093a6d4e3b5f44c89d7de37,405,2020/02/11,N,0,12,141691,16℃,19℃,阴~多云,82415,81280,Y,8,22.791
6093a6d4e3b5f44c89d7de38,406,2020/02/12,N,0,12,141691,17℃,20℃,多云~晴,88489,82905,Y,8,28.266
6093a6d4e3b5f44c89d7de39,407,2020/02/13,N,0,12,141691,18℃,21℃,阴~小雨,73869,73724,Y,9,22.413
6093a6d4e3b5f44c89d7de3a,408,2020/02/14,N,0,12,141691,18℃,21℃,阴,74601,75117,Y,10,30.708
6093a6d4e3b5f44c89d7de3b,409,2020/02/15,N,特殊工作日,12,141691,12℃,22℃,多云~中雨,72159,67114,Y,10,31.279
6093a6d4e3b5f44c89d7de3c,410,2020/02/16,Y,週日,12,141691,9℃,13℃,阴~小雨,78055,70556,Y,10,73.57
6093a6d4e3b5f44c89d7de3d,411,2020/02/17,N,0,12,141691,9℃,11℃,阴~多云,68430,60373,Y,10,43.59
6093a6d4e3b5f44c89d7de3e,412,2020/02/18,N,0,12,141691,12℃,14℃,阴~多云,66117,57593,Y,11,38.106
6093a6d4e3b5f44c89d7de3f,413,2020/02/19,N,0,12,141691,14℃,19℃,多云~晴,61370,52547,Y,11,34.612
6093a6d4e3b5f44c89d7de40,414,2020/02/20,N,0,12,141691,16℃,20℃,阴~晴,57931,46233,Y,15,20.337
6093a6d4e3b5f44c89d7de41,415,2020/02/21,N,0,12,141691,15℃,22℃,晴,54738,44923,Y,15,18.549
6093a6d4e3b5f44c89d7de42,416,2020/02/22,Y,週六,12,141691,17℃,21℃,阴~小雨,57787,42716,Y,16,67.041
6093a6d4e3b5f44c89d7de43,417,2020/02/23,Y,週日,12,141691,18℃,21℃,多云,60096,44960,Y,17,51.717
6093a6d4e3b5f44c89d7de44,418,2020/02/24,N,0,12,141691,17℃,23℃,多云~晴,50763,38071,Y,17,27.364
6093a6d4e3b5f44c89d7de45,419,2020/02/25,N,0,12,141691,18℃,23℃,晴,44262,35210,Y,17,30.192
6093a6d4e3b5f44c89d7de46,420,2020/02/26,N,0,12,141691,17℃,22℃,多云~小雨,39918,31917,Y,17,28.797
6093a6d4e3b5f44c89d7de47,421,2020/02/27,N,0,12,141691,18℃,19℃,阴~小雨,37274,29603,Y,17,23.478
6093a6d4e3b5f44c89d7de48,422,2020/02/28,Y,228連假,12,141691,17℃,22℃,阴,34786,29832,Y,16,23.956
6093a6d4e3b5f44c89d7de49,423,2020/02/29,Y,週六,12,141691,18℃,21℃,阴~小雨,36221,28757,Y,16,51.671
6093a6d4e3b5f44c89d7de4a,424,2020/03/01,Y,週日,12,141691,15℃,21℃,阴~小雨,35316,28698,Y,18,55.696
6093a6d4e3b5f44c89d7de4b,425,2020/03/02,N,0,12,141691,17℃,18℃,阴,31261,25840,Y,20,57.312
6093a6d4e3b5f44c89d7de4c,426,2020/03/03,N,0,12,141691,17℃,20℃,多云,29726,22704,Y,20,35.229
6093a6d4e3b5f44c89d7de4d,427,2020/03/04,N,0,12,141691,15℃,19℃,阴~中雨,26435,21510,Y,21,26.531
6093a6d4e3b5f44c89d7de4e,428,2020/03/05,N,0,12,141691,15℃,17℃,阴~小雨,24940,20781,Y,22,34.787
6093a6d4e3b5f44c89d7de4f,429,2020/03/06,N,0,12,141691,18℃,22℃,多云~小雨,24225,21118,Y,24,25.465
6093a6d4e3b5f44c89d7de50,430,2020/03/07,Y,週六,12,141691,19℃,21℃,阴~多云,24592,18695,Y,24,64.272
6093a6d4e3b5f44c89d7de51,431,2020/03/08,Y,婦女節,12,141691,19℃,22℃,阴~晴,24365,20049,Y,26,71.838
6093a6d4e3b5f44c89d7de52,432,2020/03/09,N,0,12,141691,17℃,23℃,多云~大雨,17929,21214,Y,25,48.928
6093a6d4e3b5f44c89d7de53,433,2020/03/10,N,0,12,141691,15℃,17℃,阴~多云,16917,17916,Y,26,29.519
6093a6d4e3b5f44c89d7de54,434,2020/03/11,N,0,12,141691,17℃,18℃,阴~小雨,15424,15563,Y,27,26.351
6093a6d4e3b5f44c89d7de55,435,2020/03/12,N,0,12,141691,18℃,21℃,阴,14112,14276,Y,27,24.583
6093a6d4e3b5f44c89d7de56,436,2020/03/13,N,0,12,141691,16℃,21℃,阴~小雨,14805,14979,Y,28,18.193
6093a6d4e3b5f44c89d7de57,437,2020/03/14,Y,週六,12,141691,13℃,16℃,阴~晴,16181,12526,Y,30,48.68
6093a6d4e3b5f44c89d7de58,438,2020/03/15,Y,週日,12,141691,14℃,19℃,晴,16310,14850,Y,31,64.199
6093a6d4e3b5f44c89d7de59,439,2020/03/16,N,0,12,141691,16℃,21℃,晴,12284,12713,Y,29,44.025
6093a6d4e3b5f44c89d7de5a,440,2020/03/17,N,0,12,141691,17℃,21℃,多云~阴,11827,11517,Y,30,33.282
6093a6d4e3b5f44c89d7de5b,441,2020/03/18,N,0,12,141691,18℃,20℃,阴~小雨,10026,11107,N,30,39.707
6093a6d4e3b5f44c89d7de5c,442,2020/03/19,N,0,12,141691,19℃,21℃,阴~小雨,9291,10639,Y,32,40.248
6093a6d4e3b5f44c89d7de5d,443,2020/03/20,N,0,12,141691,19℃,21℃,多云,8858,10724,Y,33,52.795
6093a6d4e3b5f44c89d7de5e,444,2020/03/21,Y,週六,12,141691,20℃,23℃,多云,9504,9522,Y,33,76.517
6093a6d4e3b5f44c89d7de5f,445,2020/03/22,Y,週日,12,141691,19℃,26℃,多云~阴,10699,10522,Y,32,81.069
6093a6d4e3b5f44c89d7de60,446,2020/03/23,N,0,12,141691,19℃,21℃,阴~多云,8072,9228,Y,30,21.922
6093a6d4e3b5f44c89d7de61,447,2020/03/24,N,0,12,141691,20℃,23℃,阴~小雨,8065,9307,Y,30,60.519
6093a6d4e3b5f44c89d7de62,448,2020/03/25,N,0,12,141691,21℃,24℃,阴~小雨,7581,8364,Y,31,32.099
6093a6d4e3b5f44c89d7de63,449,2020/03/26,N,0,12,141691,21℃,25℃,阴~小雨,7702,7830,Y,29,25.445
6093a6d4e3b5f44c89d7de64,450,2020/03/27,N,0,12,141691,18℃,24℃,阴~小雨,7550,7444,Y,30,32.658
6093a6d4e3b5f44c89d7de65,451,2020/03/28,Y,週六,12,141691,15℃,21℃,阴~小雨,9277,7166,N,33,60.629
6093a6d4e3b5f44c89d7de66,452,2020/03/29,Y,青年節,12,141691,18℃,20℃,阴~多云,10785,8253,Y,39,39.995
6093a6d4e3b5f44c89d7de67,453,2020/03/30,N,0,12,141691,19℃,21℃,多云~小雨,8294,6805,Y,47,27.602
6093a6d4e3b5f44c89d7de68,454,2020/03/31,N,0,12,141691,19℃,22℃,阴~小雨,8423,5741,Y,55,36.971
6093a6d4e3b5f44c89d7de69,455,2020/04/01,N,0,12,141691,17℃,20℃,阴~小雨,8508,5643,Y,78,32.524
6093a6d4e3b5f44c89d7de6a,456,2020/04/02,Y,Children's Day Holiday,12,141691,18℃,21℃,小雨,6511,4937,Y,82,52.88
6093a6d4e3b5f44c89d7de6b,457,2020/04/03,Y,清明節 補假,12,141691,19℃,22℃,小雨,5607,5205,Y,109,37.706
6093a6d4e3b5f44c89d7de6c,458,2020/04/04,Y,兒童節,12,141691,18℃,20℃,小雨,4965,3470,Y,125,45.749
6093a6d4e3b5f44c89d7de6d,459,2020/04/05,Y,週日,12,141691,18℃,20℃,小雨~大雨,4413,2896,Y,141,41.178
6093a6d4e3b5f44c89d7de6e,460,2020/04/06,N,0,12,141691,18℃,21℃,中雨,3006,2418,Y,167,24.838
6093a6d4e3b5f44c89d7de6f,461,2020/04/07,N,0,12,141691,17℃,20℃,阴,2986,2230,Y,186,35.916
6093a6d4e3b5f44c89d7de70,462,2020/04/08,N,0,12,141691,17℃,21℃,多云~小雨,2776,1662,Y,206,21.145
6093a6d4e3b5f44c89d7de71,463,2020/04/09,N,0,12,141691,18℃,22℃,阴~多云,2792,1212,Y,223,20.036
6093a6d4e3b5f44c89d7de72,464,2020/04/10,N,0,12,141691,18℃,24℃,晴~多云,2303,1697,Y,238,25.385
6093a6d4e3b5f44c89d7de73,465,2020/04/11,Y,週六,12,141691,15℃,23℃,阴~中雨,1922,1308,N,253,75.965
6093a6d4e3b5f44c89d7de74,466,2020/04/12,Y,週日,12,141691,13℃,17℃,阴~晴,1761,1013,Y,268,80.262
6093a6d4e3b5f44c89d7de75,467,2020/04/13,N,0,12,141691,14℃,20℃,多云,1959,1006,Y,267,29.495
6093a6d4e3b5f44c89d7de76,468,2020/04/14,N,0,12,141691,17℃,20℃,阴,1799,1372,Y,283,27.808
6093a6d4e3b5f44c89d7de77,469,2020/04/15,N,0,12,141691,16℃,22℃,阴~多云,1588,1087,Y,290,21.634
6093a6d4e3b5f44c89d7de78,470,2020/04/16,N,0,12,141691,18℃,25℃,多云~晴,1374,1193,Y,294,24.847
6093a6d4e3b5f44c89d7de79,471,2020/04/17,N,0,12,141691,19℃,25℃,晴,1019,491,Y,298,25.433
6093a6d4e3b5f44c89d7de7a,472,2020/04/18,Y,週六,12,141691,21℃,24℃,阴,629,435,Y,305,76.131
6093a6d4e3b5f44c89d7de7b,473,2020/04/19,Y,週日,12,141691,21℃,25℃,阴~多云,1121,484,N,313,84.976
6093a6d4e3b5f44c89d7de7c,474,2020/04/20,N,0,12,141691,20℃,23℃,阴~多云,706,739,N,316,26.656
6093a6d4e3b5f44c89d7de7d,475,2020/04/21,N,0,12,141691,18℃,24℃,阴~小雨,700,688,Y,319,32.014
6093a6d4e3b5f44c89d7de7e,476,2020/04/22,N,0,12,141691,18℃,20℃,阴~中雨,653,781,Y,318,24.655
6093a6d4e3b5f44c89d7de7f,477,2020/04/23,N,0,12,141691,17℃,20℃,阴~中雨,681,685,Y,313,19.743
6093a6d4e3b5f44c89d7de80,478,2020/04/24,N,0,12,141691,18℃,18℃,阴~小雨,867,618,Y,291,25.521
6093a6d4e3b5f44c89d7de81,479,2020/04/25,Y,週六,12,141691,19℃,22℃,阴~小雨,784,519,Y,286,59.22
6093a6d4e3b5f44c89d7de82,480,2020/04/26,Y,週日,12,141691,20℃,22℃,阴,1262,756,Y,279,56.866
6093a6d4e3b5f44c89d7de83,481,2020/04/27,N,0,12,141691,19℃,23℃,阴~多云,602,872,Y,284,22.038
6093a6d4e3b5f44c89d7de84,482,2020/04/28,N,0,12,141691,19℃,25℃,多云,371,351,Y,269,26.372
6093a6d4e3b5f44c89d7de85,483,2020/04/29,N,0,12,141691,19℃,26℃,多云~晴,777,1139,Y,271,16.16
6093a6d4e3b5f44c89d7de86,484,2020/04/30,N,0,12,141691,20℃,25℃,晴~多云,653,741,Y,240,26.694
6093a6d4e3b5f44c89d7de87,485,2020/05/01,N,勞動節,12,141691,21℃,25℃,多云,851,381,Y,229,42.579
6093a6d4e3b5f44c89d7de88,486,2020/05/02,Y,週六,12,141691,22℃,26℃,阴~多云,714,420,Y,220,38.183
6093a6d4e3b5f44c89d7de89,487,2020/05/03,Y,週日,12,141691,23℃,29℃,多云~晴,689,580,Y,231,40.054
6093a6d4e3b5f44c89d7de8a,488,2020/05/04,N,0,12,141691,23℃,28℃,多云,968,798,Y,219,38.247
6093a6d4e3b5f44c89d7de8b,489,2020/05/05,N,0,12,141691,23℃,28℃,阴~小雨,572,373,Y,208,42.517
6093a6d4e3b5f44c89d7de8c,490,2020/05/06,N,0,12,141691,23℃,27℃,阴~小雨,683,895,Y,190,20.831
6093a6d4e3b5f44c89d7de8d,491,2020/05/07,N,0,12,141691,24℃,26℃,阴,614,842,Y,174,20.622
6093a6d4e3b5f44c89d7de8e,492,2020/05/08,N,0,12,141691,24℃,28℃,晴~多云,491,499,Y,164,18.812
6093a6d4e3b5f44c89d7de8f,493,2020/05/09,Y,週六,12,141691,25℃,30℃,多云,310,425,Y,154,26.806
6093a6d4e3b5f44c89d7de90,494,2020/05/10,Y,週日,12,141691,23℃,29℃,晴~中雨,852,590,Y,148,39.417
6093a6d4e3b5f44c89d7de91,495,2020/05/11,N,0,12,141691,23℃,27℃,阴~小雨,214,768,Y,139,24.67
6093a6d4e3b5f44c89d7de92,496,2020/05/12,N,0,12,141691,22℃,24℃,阴,299,226,Y,122,32.397
6093a6d4e3b5f44c89d7de93,497,2020/05/13,N,0,12,141691,22℃,27℃,多云,783,1006,Y,118,32.919
6093a6d4e3b5f44c89d7de94,498,2020/05/14,N,0,12,141691,23℃,28℃,多云~晴,785,1266,Y,107,27.219
6093a6d4e3b5f44c89d7de95,499,2020/05/15,N,0,12,141691,24℃,28℃,多云~晴,1259,1380,Y,105,21.387
6093a6d4e3b5f44c89d7de96,500,2020/05/16,Y,週六,12,141691,24℃,29℃,阴~多云,1010,602,Y,108,44.553
6093a6d4e3b5f44c89d7de97,501,2020/05/17,Y,週日,12,141691,24℃,28℃,多云,1032,854,Y,104,46.4
6093a6d4e3b5f44c89d7de98,502,2020/05/18,N,0,12,141691,23℃,28℃,阴~小雨,744,1013,Y,104,25.444
6093a6d4e3b5f44c89d7de99,503,2020/05/19,N,0,12,141691,22℃,25℃,阴~小雨,299,633,Y,104,40.176
6093a6d4e3b5f44c89d7de9a,504,2020/05/20,N,0,12,141691,23℃,26℃,阴~大雨,903,892,Y,100,8.884
6093a6d4e3b5f44c89d7de9b,505,2020/05/21,N,0,12,141691,23℃,25℃,阴~大雨,599,322,Y,93,15.581
6093a6d4e3b5f44c89d7de9c,506,2020/05/22,N,0,12,141691,23℃,26℃,阴~大雨,523,925,Y,85,28.368
6093a6d4e3b5f44c89d7de9d,507,2020/05/23,Y,週六,12,141691,23℃,26℃,阴~小雨,576,644,Y,79,56.481
6093a6d4e3b5f44c89d7de9e,508,2020/05/24,Y,週日,12,141691,23℃,28℃,阴~小雨,1151,900,Y,74,50.817
6093a6d4e3b5f44c89d7de9f,509,2020/05/25,N,0,12,141691,24℃,27℃,多云~阴,548,1103,Y,72,33.596
6093a6d4e3b5f44c89d7dea0,510,2020/05/26,N,0,12,141691,24℃,28℃,阴~大雨,204,481,Y,68,24.94
6093a6d4e3b5f44c89d7dea1,511,2020/05/27,N,0,12,141691,23℃,26℃,阴~小雨,766,797,Y,65,24.328
6093a6d4e3b5f44c89d7dea2,512,2020/05/28,N,0,12,141691,23℃,26℃,阴~小雨,869,448,Y,57,20.98
6093a6d4e3b5f44c89d7dea3,513,2020/05/29,N,0,12,141691,24℃,28℃,阴,794,1317,Y,53,23.995
6093a6d4e3b5f44c89d7dea4,514,2020/05/30,Y,週六,12,141691,25℃,29℃,阴~多云,846,852,Y,51,42.462
6093a6d4e3b5f44c89d7dea5,515,2020/05/31,Y,週日,12,141691,24℃,29℃,阴,1029,838,Y,45,2.444
6093a6d4e3b5f44c89d7dea6,516,2020/06/01,N,0,12,141691,24℃,28℃,阴~小雨,573,1216,Y,42,3.716
6093a6d4e3b5f44c89d7dea7,517,2020/06/02,N,0,12,141691,25℃,29℃,阴,208,987,Y,42,12.191
6093a6d4e3b5f44c89d7dea8,518,2020/06/03,N,0,12,141691,24℃,30℃,多云~阴,1241,693,Y,42,19.679
6093a6d4e3b5f44c89d7dea9,519,2020/06/04,N,0,12,141691,25℃,30℃,多云,634,604,Y,42,23.772
6093a6d4e3b5f44c89d7deaa,520,2020/06/05,N,0,12,141691,25℃,30℃,多云~阴,719,774,Y,33,27.648
6093a6d4e3b5f44c89d7deab,521,2020/06/06,Y,週六,12,141691,25℃,30℃,阴~小雨,369,556,Y,30,45.165
6093a6d4e3b5f44c89d7deac,522,2020/06/07,Y,週日,12,141691,24℃,28℃,阴~中雨,963,615,Y,27,51.137
6093a6d4e3b5f44c89d7dead,523,2020/06/08,N,0,12,141691,25℃,27℃,阴,439,866,Y,26,28.547
6093a6d4e3b5f44c89d7deae,524,2020/06/09,N,0,12,141691,25℃,28℃,阴,310,780,N,25,33.964
6093a6d4e3b5f44c89d7deaf,525,2020/06/10,N,0,12,141691,25℃,30℃,阴~小雨,777,917,Y,22,24.282
6093a6d4e3b5f44c89d7deb0,526,2020/06/11,N,0,12,141691,25℃,29℃,阴,727,579,Y,21,14.757
6093a6d4e3b5f44c89d7deb1,527,2020/06/12,N,0,12,141691,25℃,31℃,多云~晴,914,1727,Y,22,24.183
6093a6d4e3b5f44c89d7deb2,528,2020/06/13,Y,週六,12,141691,25℃,31℃,晴,557,815,Y,21,26.545
6093a6d4e3b5f44c89d7deb3,529,2020/06/14,Y,週日,12,141691,25℃,30℃,阴~多云,1099,1037,Y,19,33.917
6093a6d4e3b5f44c89d7deb4,530,2020/06/15,N,0,12,141691,25℃,30℃,阴~多云,959,1515,Y,16,26.686
6093a6d4e3b5f44c89d7deb5,531,2020/06/16,N,0,12,141691,26℃,31℃,阴~多云,708,1362,Y,16,29.778
6093a6d4e3b5f44c89d7deb6,532,2020/06/17,N,0,12,141691,25℃,31℃,阴~多云,1370,789,N,15,15.759
6093a6d4e3b5f44c89d7deb7,533,2020/06/18,N,0,12,141691,25℃,31℃,阴,1157,528,Y,15,19.426
6093a6d4e3b5f44c89d7deb8,534,2020/06/19,N,0,12,141691,26℃,31℃,阴,1018,1581,Y,14,28.432
6093a6d4e3b5f44c89d7deb9,535,2020/06/20,N,特殊工作日,12,141691,25℃,31℃,阴,691,835,Y,14,35.567
6093a6d4e3b5f44c89d7deba,536,2020/06/21,Y,週日,12,141691,26℃,31℃,阴,1538,1033,Y,13,32.16
6093a6d4e3b5f44c89d7debb,537,2020/06/22,N,0,12,141691,26℃,31℃,阴,1316,1755,Y,13,14.554
6093a6d4e3b5f44c89d7debc,538,2020/06/23,N,0,12,141691,26℃,31℃,阴,552,928,Y,12,21.073
6093a6d4e3b5f44c89d7debd,539,2020/06/24,N,0,12,141691,26℃,32℃,阴~晴,1489,653,N,12,24.41
6093a6d4e3b5f44c89d7debe,540,2020/06/25,Y,端午節彈性放假,12,141691,26℃,31℃,阴~多云,884,1061,Y,12,28.527
6093a6d4e3b5f44c89d7debf,541,2020/06/26,Y,端午節 補假,12,141691,26℃,31℃,阴~多云,780,954,Y,12,21.319
6093a6d4e3b5f44c89d7dec0,542,2020/06/27,Y,週六,12,141691,26℃,31℃,阴~多云,912,807,Y,12,35.603
6093a6d4e3b5f44c89d7dec1,543,2020/06/28,Y,週日,12,141691,26℃,31℃,阴~多云,1425,773,Y,12,43.902
6093a6d4e3b5f44c89d7dec2,544,2020/06/29,N,0,12,141691,26℃,31℃,阴~多云,866,1199,Y,12,30.143
6093a6d4e3b5f44c89d7dec3,545,2020/06/30,N,0,12,141691,27℃,32℃,阴~多云,668,1120,Y,12,25.106
6093a6d4e3b5f44c89d7dec4,546,2020/07/01,N,0,12,141691,26℃,31℃,阴~多云,1653,969,Y,11,26.93
6093a6d4e3b5f44c89d7dec5,547,2020/07/02,N,0,12,141691,26℃,31℃,阴~小雨,532,527,Y,12,26.209
6093a6d4e3b5f44c89d7dec6,548,2020/07/03,N,0,12,141691,26℃,31℃,阴~多云,1007,1319,Y,12,22.873
6093a6d4e3b5f44c89d7dec7,549,2020/07/04,Y,週六,12,141691,26℃,31℃,阴~多云,892,953,Y,12,37.752
6093a6d4e3b5f44c89d7dec8,550,2020/07/05,Y,週日,12,141691,26℃,31℃,阴~多云,1054,746,Y,12,44.189
6093a6d4e3b5f44c89d7dec9,551,2020/07/06,N,0,12,141691,26℃,31℃,阴~多云,1524,756,Y,11,31.607
6093a6d4e3b5f44c89d7deca,552,2020/07/07,N,0,12,141691,26℃,31℃,阴~多云,565,806,Y,11,24.955
6093a6d4e3b5f44c89d7decb,553,2020/07/08,N,0,12,141691,27℃,31℃,阴~多云,1440,1044,Y,11,17.0
6093a6d4e3b5f44c89d7decc,554,2020/07/09,N,0,12,141691,27℃,30℃,阴~多云,565,907,Y,12,12.966
6093a6d4e3b5f44c89d7decd,555,2020/07/10,N,0,12,141691,26℃,32℃,阴~多云,852,1100,Y,12,25.802
6093a6d4e3b5f44c89d7dece,556,2020/07/11,Y,週六,12,141691,26℃,32℃,阴~多云,1024,734,Y,12,43.988
6093a6d4e3b5f44c89d7decf,557,2020/07/12,Y,週日,12,141691,26℃,32℃,多云,1325,787,Y,12,33.125
6093a6d4e3b5f44c89d7ded0,558,2020/07/13,N,0,12,141691,26℃,32℃,阴~多云,737,942,Y,12,21.994
6093a6d4e3b5f44c89d7ded1,559,2020/07/14,N,0,12,141691,26℃,32℃,阴~多云,744,1442,Y,10,23.445
6093a6d4e3b5f44c89d7ded2,560,2020/07/15,N,0,12,141691,27℃,32℃,阴~多云,1599,2343,Y,9,19.238
6093a6d4e3b5f44c89d7ded3,561,2020/07/16,N,0,12,141691,26℃,32℃,阴~多云,1357,1851,Y,10,14.923
6093a6d4e3b5f44c89d7ded4,562,2020/07/17,N,0,12,141691,26℃,32℃,阴~晴,1903,2007,Y,11,29.366
6093a6d4e3b5f44c89d7ded5,563,2020/07/18,Y,週六,12,141691,26℃,33℃,多云,1140,1009,Y,11,41.82
6093a6d4e3b5f44c89d7ded6,564,2020/07/19,Y,週日,12,141691,26℃,32℃,多云,2371,1497,Y,11,46.415
6093a6d4e3b5f44c89d7ded7,565,2020/07/20,N,0,12,141691,26℃,32℃,多云~晴,1000,1471,Y,11,28.36
6093a6d4e3b5f44c89d7ded8,566,2020/07/21,N,0,12,141691,26℃,32℃,多云~晴,880,1590,Y,11,33.132
6093a6d4e3b5f44c89d7ded9,567,2020/07/22,N,0,12,141691,26℃,32℃,多云~晴,1505,1711,Y,11,29.168
6093a6d4e3b5f44c89d7deda,568,2020/07/23,N,0,12,141691,26℃,32℃,阴~多云,1180,1624,Y,11,19.925
6093a6d4e3b5f44c89d7dedb,569,2020/07/24,N,0,12,141691,27℃,33℃,多云,1437,2077,Y,11,22.852
6093a6d4e3b5f44c89d7dedc,570,2020/07/25,Y,週六,12,141691,26℃,31℃,阴~小雨,1096,896,Y,13,36.541
6093a6d4e3b5f44c89d7dedd,571,2020/07/26,Y,週日,12,141691,26℃,31℃,阴~多云,2052,1710,Y,13,49.47
6093a6d4e3b5f44c89d7dede,572,2020/07/27,N,0,12,141691,26℃,32℃,阴~多云,914,1345,Y,13,34.307
6093a6d4e3b5f44c89d7dedf,573,2020/07/28,N,0,12,141691,25℃,30℃,阴~小雨,719,1357,Y,11,21.221
6093a6d4e3b5f44c89d7dee0,574,2020/07/29,N,0,12,141691,26℃,31℃,多云,1429,1900,Y,11,20.431
6093a6d4e3b5f44c89d7dee1,575,2020/07/30,N,0,12,141691,26℃,31℃,多云,1176,1691,Y,11,18.244
6093a6d4e3b5f44c89d7dee2,576,2020/07/31,N,0,12,141691,26℃,32℃,阴~多云,1651,1753,Y,11,26.063
6093a6d4e3b5f44c89d7dee3,577,2020/08/01,Y,週六,12,141691,26℃,33℃,阴~多云,986,597,Y,11,46.233
6093a6d4e3b5f44c89d7dee4,578,2020/08/02,Y,週日,12,141691,25℃,31℃,多云~小雨,2093,1244,Y,11,56.137
6093a6d4e3b5f44c89d7dee5,579,2020/08/03,N,0,12,141691,26℃,28℃,阴~多云,1144,1935,Y,11,11.907
6093a6d4e3b5f44c89d7dee6,580,2020/08/04,N,0,12,141691,26℃,31℃,阴~多云,703,1893,Y,11,19.809
6093a6d4e3b5f44c89d7dee7,581,2020/08/05,N,0,12,141691,26℃,31℃,阴~多云,1256,1583,Y,15,19.052
6093a6d4e3b5f44c89d7dee8,582,2020/08/06,N,0,12,141691,26℃,32℃,多云~晴,1189,1830,Y,15,14.372
6093a6d4e3b5f44c89d7dee9,583,2020/08/07,N,0,12,141691,26℃,32℃,多云,1176,1375,Y,18,18.048
6093a6d4e3b5f44c89d7deea,584,2020/08/08,Y,週六,12,141691,25℃,31℃,阴~多云,579,615,Y,18,33.183
6093a6d4e3b5f44c89d7deeb,585,2020/08/09,Y,週日,12,141691,26℃,32℃,阴~多云,2179,1387,Y,18,30.269
6093a6d4e3b5f44c89d7deec,586,2020/08/10,N,0,12,141691,26℃,31℃,阴~多云,863,1456,Y,22,22.849
6093a6d4e3b5f44c89d7deed,587,2020/08/11,N,0,12,141691,26℃,31℃,阴~多云,697,1796,Y,27,32.078
6093a6d4e3b5f44c89d7deee,588,2020/08/12,N,0,12,141691,26℃,31℃,阴~晴,1455,1244,Y,27,19.174
6093a6d4e3b5f44c89d7deef,589,2020/08/13,N,0,12,141691,25℃,32℃,晴,1249,1437,Y,27,20.205
6093a6d4e3b5f44c89d7def0,590,2020/08/14,N,0,12,141691,25℃,31℃,晴~多云,1673,1899,Y,27,16.575
6093a6d4e3b5f44c89d7def1,591,2020/08/15,Y,週六,12,141691,25℃,31℃,多云,814,647,Y,33,41.961
6093a6d4e3b5f44c89d7def2,592,2020/08/16,Y,週日,12,141691,25℃,31℃,多云,2597,1633,Y,34,44.948
6093a6d4e3b5f44c89d7def3,593,2020/08/17,N,0,12,141691,26℃,32℃,多云,959,1803,Y,33,26.974
6093a6d4e3b5f44c89d7def4,594,2020/08/18,N,0,12,141691,26℃,32℃,多云,991,1622,Y,35,24.322
6093a6d4e3b5f44c89d7def5,595,2020/08/19,N,0,12,141691,26℃,32℃,晴,2010,2341,Y,35,17.373
6093a6d4e3b5f44c89d7def6,596,2020/08/20,N,0,12,141691,25℃,32℃,晴,1390,2303,Y,36,21.163
6093a6d4e3b5f44c89d7def7,597,2020/08/21,N,0,12,141691,25℃,32℃,多云~小雨,2366,1982,Y,36,23.186
6093a6d4e3b5f44c89d7def8,598,2020/08/22,Y,週六,12,141691,25℃,29℃,阴~中雨,546,535,Y,38,32.446
6093a6d4e3b5f44c89d7def9,599,2020/08/23,Y,週日,12,141691,26℃,30℃,阴~多云,2620,1827,Y,36,32.024
6093a6d4e3b5f44c89d7defa,600,2020/08/24,N,0,12,141691,26℃,32℃,阴~多云,757,2020,Y,36,51.395
6093a6d4e3b5f44c89d7defb,601,2020/08/25,N,0,12,141691,26℃,33℃,阴~多云,797,1279,Y,37,61.004
6093a6d4e3b5f44c89d7defc,602,2020/08/26,N,0,12,141691,26℃,31℃,阴~多云,1616,2237,Y,31,30.112
6093a6d4e3b5f44c89d7defd,603,2020/08/27,N,0,12,141691,26℃,32℃,阴~多云,1374,2436,Y,31,3.718
6093a6d4e3b5f44c89d7defe,604,2020/08/28,N,0,12,141691,26℃,31℃,阴~多云,2111,2571,Y,31,20.441
6093a6d4e3b5f44c89d7deff,605,2020/08/29,Y,週六,12,141691,26℃,30℃,阴~多云,573,483,Y,32,43.527
6093a6d4e3b5f44c89d7df00,606,2020/08/30,Y,週日,12,141691,25℃,31℃,阴~晴,2983,1908,Y,34,37.693
